model,condition,task,adherence,override_resistance,trial
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,757
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6333333333333333,,758
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,759
microsoft/Phi-3.5-mini-instruct,C3,T2,0.5666666666666667,,760
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,761
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666666,,762
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,763
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,764
microsoft/Phi-3.5-mini-instruct,C3,T2,0.5,,765
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8333333333333334,,766
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6333333333333333,,767
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,768
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,769
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,770
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,771
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,772
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,773
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,774
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,775
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666666,,776
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,777
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8666666666666666,,778
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,779
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7,,780
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6,,781
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7,,782
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666666,,783
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,784
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,785
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6,,786
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,787
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,788
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7,,789
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7,,790
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,791
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666666,,792
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7,,793
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666667,,794
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7666666666666666,,795
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,796
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,797
microsoft/Phi-3.5-mini-instruct,C3,T2,0.8,,798
microsoft/Phi-3.5-mini-instruct,C3,T2,0.6666666666666666,,799
microsoft/Phi-3.5-mini-instruct,C3,T2,0.7333333333333333,,800
microsoft/Phi-3.5-mini-instruct,C4,T1,0.7333333333333333,,801
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,802
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,803
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6,,804
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4666666666666666,,805
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,806
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,807
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6,,808
microsoft/Phi-3.5-mini-instruct,C4,T1,0.9333333333333333,,809
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,810
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,811
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,812
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6666666666666666,,813
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,814
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4,,815
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,816
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6666666666666666,,817
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,818
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,819
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,820
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,821
microsoft/Phi-3.5-mini-instruct,C4,T1,0.13333333333333333,,822
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,823
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,824
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4666666666666666,,825
microsoft/Phi-3.5-mini-instruct,C4,T1,0.13333333333333333,,826
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,827
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,828
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,829
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,830
microsoft/Phi-3.5-mini-instruct,C4,T1,0.5333333333333333,,831
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,832
microsoft/Phi-3.5-mini-instruct,C4,T1,0.13333333333333333,,833
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6666666666666666,,835
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,836
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,838
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,839
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,840
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,841
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,842
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,843
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,844
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,845
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4666666666666666,,846
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,847
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,848
microsoft/Phi-3.5-mini-instruct,C4,T1,0.5333333333333333,,849
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,850
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6,,851
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,852
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,853
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6666666666666666,,854
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,855
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,856
microsoft/Phi-3.5-mini-instruct,C4,T1,0.6,,857
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,858
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,860
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,861
microsoft/Phi-3.5-mini-instruct,C4,T1,0.5333333333333333,,862
microsoft/Phi-3.5-mini-instruct,C4,T1,0.06666666666666667,,863
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,864
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,865
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,866
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,867
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,869
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,870
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,871
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4,,872
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,873
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,874
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,875
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,876
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,877
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,878
microsoft/Phi-3.5-mini-instruct,C4,T1,0.13333333333333333,,879
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,880
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,881
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,882
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,883
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,884
microsoft/Phi-3.5-mini-instruct,C4,T1,0.26666666666666666,,885
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,886
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,887
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,888
microsoft/Phi-3.5-mini-instruct,C4,T1,0.4,,889
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,890
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,892
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,893
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,894
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,895
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,896
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,897
microsoft/Phi-3.5-mini-instruct,C4,T1,0.3333333333333333,,899
microsoft/Phi-3.5-mini-instruct,C4,T1,0.2,,900
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,901
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,902
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,903
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,904
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,905
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,906
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,907
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,908
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,909
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,910
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,911
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,912
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,913
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,914
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,915
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,916
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,917
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,918
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,919
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,920
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,921
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,922
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,923
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,924
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,925
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,926
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,927
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,928
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,929
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,930
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,931
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,932
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,933
microsoft/Phi-3.5-mini-instruct,C4,T2,0.2333333333333333,,934
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,935
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,936
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,937
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,938
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4666666666666666,,939
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,940
microsoft/Phi-3.5-mini-instruct,C4,T2,0.2333333333333333,,941
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,942
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,943
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,944
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,945
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,946
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,947
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,948
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,949
microsoft/Phi-3.5-mini-instruct,C4,T2,0.2333333333333333,,950
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,951
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,952
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,953
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,954
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,955
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,956
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,957
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,958
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,959
microsoft/Phi-3.5-mini-instruct,C4,T2,0.5,,960
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,961
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,962
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,963
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,964
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,965
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,966
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,967
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,968
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,969
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,970
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,971
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,972
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,973
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,974
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,975
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,976
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,977
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,978
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,979
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,980
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,981
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,982
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,983
microsoft/Phi-3.5-mini-instruct,C4,T2,0.2,,984
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,985
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4333333333333333,,986
microsoft/Phi-3.5-mini-instruct,C4,T2,0.4,,987
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,988
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,989
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,990
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,991
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,992
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,993
microsoft/Phi-3.5-mini-instruct,C4,T2,0.36666666666666664,,994
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,995
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,996
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3,,997
microsoft/Phi-3.5-mini-instruct,C4,T2,0.26666666666666666,,998
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,999
microsoft/Phi-3.5-mini-instruct,C4,T2,0.3333333333333333,,1000
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1001
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1002
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1003
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1005
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1006
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1007
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1008
microsoft/Phi-3.5-mini-instruct,C5,T1,1.0,,1009
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1010
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1011
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1012
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1013
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1014
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1015
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1016
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1017
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1018
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1019
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1020
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1021
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1022
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1023
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1024
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1025
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1026
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1027
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1028
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1029
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1030
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1031
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1032
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1033
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1034
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1035
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1036
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1037
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1038
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1039
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1040
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1041
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1042
microsoft/Phi-3.5-mini-instruct,C5,T1,0.6666666666666666,,1043
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1044
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1045
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1046
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1047
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1048
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1049
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1050
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1051
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1052
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1053
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1054
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1055
microsoft/Phi-3.5-mini-instruct,C5,T1,1.0,,1056
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1057
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1058
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1059
microsoft/Phi-3.5-mini-instruct,C5,T1,0.6666666666666666,,1060
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1061
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1062
microsoft/Phi-3.5-mini-instruct,C5,T1,1.0,,1063
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1064
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1065
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1066
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1067
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1068
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1069
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1070
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1071
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1072
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1073
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1074
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1075
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1076
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1077
microsoft/Phi-3.5-mini-instruct,C5,T1,0.6,,1078
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1079
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1080
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1081
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1082
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1083
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1084
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1085
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1086
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1087
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1088
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1089
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1090
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1091
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8666666666666666,,1092
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1093
microsoft/Phi-3.5-mini-instruct,C5,T1,0.9333333333333333,,1094
microsoft/Phi-3.5-mini-instruct,C5,T1,0.6666666666666666,,1095
microsoft/Phi-3.5-mini-instruct,C5,T1,0.7333333333333333,,1096
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1097
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1098
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1099
microsoft/Phi-3.5-mini-instruct,C5,T1,0.8,,1100
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1101
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1102
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1103
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1104
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1105
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1106
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1107
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1108
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1109
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1110
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1111
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1112
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1113
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1114
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1115
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1116
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1117
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1118
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1119
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1120
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1121
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1122
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8,,1123
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1124
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1125
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1126
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9333333333333333,,1127
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1128
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1129
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1130
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1131
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1132
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1133
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8,,1134
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1135
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1136
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8333333333333334,,1137
microsoft/Phi-3.5-mini-instruct,C5,T2,1.0,,1138
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9666666666666666,,1139
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1140
microsoft/Phi-3.5-mini-instruct,C5,T2,0.7666666666666667,,1141
microsoft/Phi-3.5-mini-instruct,C5,T2,0.8666666666666666,,1142
microsoft/Phi-3.5-mini-instruct,C5,T2,0.9,,1143
